song_id,title,artist,year,chunk_id,lyrics_chunk,line_count,url
2472546,Paul,Big Thief,2016,8,"I was your starry-eyed lover and the one that you saw
I was your hurricane rider and the woman you'd call
We were just two moonshiners on the cusp of a breath
And I've been burning for you baby since the minute I left",4,https://open.spotify.com/track/2MYidPOz5NHAtKUySTzbwx?si=2a5170babaf54825
2475982,Randy,Big Thief,2016,1,"Oh Randy, leave it up to me
I'll pour the water if you bring the tree
Nothing looks that real to me
I only see two or three colors",4,https://open.spotify.com/track/1eOWyUqAyI99bPBL7NimYW?si=c9f4e37c7d1641fc
2475982,Randy,Big Thief,2016,2,"What's it like to breathe in?
Find a friend and gather with him?
I'm a wolf in a city of women
You only know the light is on",4,https://open.spotify.com/track/1eOWyUqAyI99bPBL7NimYW?si=c9f4e37c7d1641fc
2475982,Randy,Big Thief,2016,3,"Will you plant that sycamore baby?
I'll watch it grow from the second floor
I haven't left the house much lately
And you don't come around here anymore",4,https://open.spotify.com/track/1eOWyUqAyI99bPBL7NimYW?si=c9f4e37c7d1641fc
2475982,Randy,Big Thief,2016,4,"And all those lovers in their velvet gowns
I wanna take that trip uptown
Will you tell them to let me out
When you can see the light is on?",4,https://open.spotify.com/track/1eOWyUqAyI99bPBL7NimYW?si=c9f4e37c7d1641fc
2475982,Randy,Big Thief,2016,5,"Found a horse hair in my food
There's a raccoon in my room
There are bluejays all in bloom
All along the cement floor",4,https://open.spotify.com/track/1eOWyUqAyI99bPBL7NimYW?si=c9f4e37c7d1641fc
2475982,Randy,Big Thief,2016,6,"Randy, they say I've gone insane
So could you take me dancing in the pouring rain?
You don't know me but you know my name
Will you say it 'til the light is gone?",4,https://open.spotify.com/track/1eOWyUqAyI99bPBL7NimYW?si=c9f4e37c7d1641fc
2477132,Masterpiece,Big Thief,2016,1,"Years, days, makes no difference to me, babe
You look exactly the same to me
Ain’t no time, crossing your legs inside the diner
Raising your coffee to your lips, the steam",4,https://open.spotify.com/track/2orcl4a2qxEpbsYeZXKsyR?si=097498c973984240
2477132,Masterpiece,Big Thief,2016,2,"You saw the masterpiece, she looks a lot like you
Wrapping her left arm around your right
Ready to walk you through the night",3,https://open.spotify.com/track/2orcl4a2qxEpbsYeZXKsyR?si=097498c973984241
2477132,Masterpiece,Big Thief,2016,3,"You whisper to a restless ear, “can you get me out of here?
This place smells like piss and beer, can you get me out?”
You were asking me how to get you free
I only know the recipe to roam",4,https://open.spotify.com/track/2orcl4a2qxEpbsYeZXKsyR?si=097498c973984242
2477132,Masterpiece,Big Thief,2016,4,"You saw the masterpiece, she looks a lot like you
Wrapping her left arm around your right
Ready to walk you through the night",3,https://open.spotify.com/track/2orcl4a2qxEpbsYeZXKsyR?si=097498c973984243
2477132,Masterpiece,Big Thief,2016,5,"Old stars filling up my throat
You gave em to me when I was born, now they’re coming out
Laying there on the hospital bed, eyes were narrow, blue and red
You took a draw of breath and said to me",4,https://open.spotify.com/track/2orcl4a2qxEpbsYeZXKsyR?si=097498c973984244
2477132,Masterpiece,Big Thief,2016,6,"You saw the masterpiece, she looks a lot like me
Wrapping my left arm around your right
Ready to walk you through the night",3,https://open.spotify.com/track/2orcl4a2qxEpbsYeZXKsyR?si=097498c973984245
2477132,Masterpiece,Big Thief,2016,7,"Old friends, old mothers, dogs and brothers
There’s only so much letting go you can ask someone to do
So I keep you by my side, I will not give you to the tide
I'll even walk you in my stride, Marie",4,https://open.spotify.com/track/2orcl4a2qxEpbsYeZXKsyR?si=097498c973984246
2477132,Masterpiece,Big Thief,2016,8,"'Cause I saw the masterpiece, she looks a lot like you
Wrapping your left arm around my right
Ready to walk me through the night",3,https://open.spotify.com/track/2orcl4a2qxEpbsYeZXKsyR?si=097498c973984247
2486770,Vegas,Big Thief,2016,1,"Holed up in Vegas for only one week
And I caught you tongue and cheek by the side of the road
Of an automobile expo
Turned up the volume and you started to weep",4,https://open.spotify.com/track/5q6Fabq1sHrItopagxkIgc?si=9c9d9cce6d4d400e
2486770,Vegas,Big Thief,2016,2,"And I thought you a lamb
Even in the sigh of the headlight sea
Your tears were salty ocean
You opened up the engine and listened to it sing",4,https://open.spotify.com/track/5q6Fabq1sHrItopagxkIgc?si=9c9d9cce6d4d400e
2486770,Vegas,Big Thief,2016,3,"And I thought you a lamb
You knew your daddy 'til you were thirteen
And then he took his leave for the likes of the land
And the far off salty ocean",4,https://open.spotify.com/track/5q6Fabq1sHrItopagxkIgc?si=9c9d9cce6d4d400e
2486770,Vegas,Big Thief,2016,4,"We shook our bodies and we started to scream
And I asked you again
Tell me when we grow up, do we ever go home?
You said home becomes the highway",4,https://open.spotify.com/track/5q6Fabq1sHrItopagxkIgc?si=9c9d9cce6d4d400e
2486770,Vegas,Big Thief,2016,5,"We ordered movies on a motel screen
Until you needed me warm inside of your mouth
And my skin was salty ocean
And then you recommended I'm a woman to keep
And I called you a man",5,https://open.spotify.com/track/5q6Fabq1sHrItopagxkIgc?si=9c9d9cce6d4d400e
2486764,Little Arrow,Big Thief,2016,1,"Go little arrow
Shoot like a wave through the tongue of the taro
Bloom every morning
The water, the pepper",4,https://open.spotify.com/track/3qnUC6Xmraw1dqpKgoNRRW?si=2450af2142a0455d
2486764,Little Arrow,Big Thief,2016,2,"The egg, the warming
Still play that old reel
From every angle
Pushing the baby",4,https://open.spotify.com/track/3qnUC6Xmraw1dqpKgoNRRW?si=2450af2142a0455d
2486764,Little Arrow,Big Thief,2016,3,"The blood, the tangle
Old light leaking
Is it, could it, was it dreaming?
Still play that old reel",4,https://open.spotify.com/track/3qnUC6Xmraw1dqpKgoNRRW?si=2450af2142a0455d
2486772,Real Love,Big Thief,2016,1,"Having a bad week?
Let me touch your cheek
I will always love you",3,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca8
2486772,Real Love,Big Thief,2016,2,"Having your face hit
Having your lip split
By the one who loves you",3,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca9
2486772,Real Love,Big Thief,2016,3,"Real love, real love
Real love makes your lungs black
Real love is a heart attack",3,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca10
2486772,Real Love,Big Thief,2016,4,"Showing your mother to any other
Letting them touch her
Looking up to her
Watching her do her makeup and hair",4,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca11
2486772,Real Love,Big Thief,2016,5,"Real love, real love
Real love makes your lungs black
Real love is a heart attack",3,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca12
2486772,Real Love,Big Thief,2016,6,"Cry like a bird, fly like a baby
Mama got drunk and Daddy went crazy
If your speech slurs, if you feel shaky, meet me out back
I'll be there waiting",4,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca13
2486772,Real Love,Big Thief,2016,7,"Riding in the back seat
Watching the spit fly and the hummingbird cry
Oh mama, oh papa
Oh mama, oh papa",4,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca14
2486772,Real Love,Big Thief,2016,8,"How much blood is worth the draw?
How much blood is worth the draw?",2,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca15
2486772,Real Love,Big Thief,2016,9,"Real love, real love
Real love makes your lungs black",2,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca16
2486772,Real Love,Big Thief,2016,10,"Hummingbird watching
Watching her young thing
Grow up so fast
Looking up to her
Watching her do her makeup and hair",5,https://open.spotify.com/track/6sNy4KFU2xAIrFZ5DUtDUp?si=00d8f408a9ab4ca17
2486775,Interstate,Big Thief,2016,1,"Though you let her down
You don't need to carry
What's far from here is not so scary
Though you cannot see her",4,https://open.spotify.com/track/6vcuQ5t4u4EBWU71T3iRjy?si=3d6c90a3725b4cfa
2486775,Interstate,Big Thief,2016,2,"You don't have to worry
She needs your hand though your eyes are blurry
She is getting thin
You are growing gray and white",4,https://open.spotify.com/track/6vcuQ5t4u4EBWU71T3iRjy?si=3d6c90a3725b4cfa
2486775,Interstate,Big Thief,2016,3,"And you don't know how to tell her as you say goodnight
Interstate, poison freeway
Takes you down the line
You could go back in time",4,https://open.spotify.com/track/6vcuQ5t4u4EBWU71T3iRjy?si=3d6c90a3725b4cfa
2486775,Interstate,Big Thief,2016,4,"You could hold her close
At night in your slumber
Dream her as a child when you loved her mother
Now you're in her house",4,https://open.spotify.com/track/6vcuQ5t4u4EBWU71T3iRjy?si=3d6c90a3725b4cfa
2486775,Interstate,Big Thief,2016,5,"She is smiling in a dress
She is not a woman, you are just a guest",2,https://open.spotify.com/track/6vcuQ5t4u4EBWU71T3iRjy?si=3d6c90a3725b4cfa
2486775,Interstate,Big Thief,2016,6,"Interstate, poison freeway
Takes you down the line
You could go back in time",3,https://open.spotify.com/track/6vcuQ5t4u4EBWU71T3iRjy?si=3d6c90a3725b4cfa
2486777,Lorraine,Big Thief,2016,1,"When I saw the first time, the thunder came crashing
Your new blue eyeliner caught my distraction
And like we were two lovers forming from friction
Your mouth caught my ear with such perfect diction",4,https://open.spotify.com/track/2F2aRtk51dr2QA3VMQLw7A?si=0045211a853841c2
2486777,Lorraine,Big Thief,2016,2,"And there I let you tie my hands back and take me
Oh, Lorraine on a Saturday morning
Oh, Lorraine with your soft, burning hands",3,https://open.spotify.com/track/2F2aRtk51dr2QA3VMQLw7A?si=0045211a853841c3
2486777,Lorraine,Big Thief,2016,3,"We fell asleep in the back of the warehouse
I woke to you kneading and covering my mouth
And like we were hummingbirds screaming at ravens
You started to move me from fact into fable",4,https://open.spotify.com/track/2F2aRtk51dr2QA3VMQLw7A?si=0045211a853841c4
2486777,Lorraine,Big Thief,2016,4,"And there I let you take me under the table
Oh, Lorraine on a Saturday morning
Oh, Lorraine with your soft, burning hands",3,https://open.spotify.com/track/2F2aRtk51dr2QA3VMQLw7A?si=0045211a853841c5
2486780,Humans,Big Thief,2016,1,"Humans in the honest light
Love is a cold infection alright
Why in the morn of one bad night
Do I fight your touch like a fever",4,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364828
2486780,Humans,Big Thief,2016,2,"Human man you loosen my mind
Loosen my hand from the beckoning knife
How in the fortress of your eye
Do you lay me down a believer?",4,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364829
2486780,Humans,Big Thief,2016,3,"I can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see",4,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364830
2486780,Humans,Big Thief,2016,4,"Humans in the honest light
Love is a cold infection alright
Why in the morn of one bad night
Do I fight your touch like a fever",4,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364831
2486780,Humans,Big Thief,2016,5,"I can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see",4,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364832
2486780,Humans,Big Thief,2016,6,"I'm fooling my heart
Fooling my heart
I'm fooling my heart
Fooling my heart",4,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364833
2486780,Humans,Big Thief,2016,7,"Humans in the honest light
Love is a cold infection alright
Why in the morn of one bad night
Do I fight your touch like a fever",4,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364834
2486780,Humans,Big Thief,2016,8,"I can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see",4,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364835
2486780,Humans,Big Thief,2016,9,"You can't see me, I can't see
You can't see me, I can't see",2,https://open.spotify.com/track/20g9uu9hwEaBHFqZ68TN6j?si=8381022dbe364836
2486783,Velvet Ring,Big Thief,2016,1,"Shoved in the kitchen of a city tomb
The light would flicker like a violent womb
The night was thicker than a smoky fume
Liza waited in the room",4,https://open.spotify.com/track/7qshYIOUFQAGgYfWXg1m9N?si=10bdd0a1c55c41b4
2486783,Velvet Ring,Big Thief,2016,2,"Benny loved her like he loved no one
The way she'd laugh and hold a smoking gun
The way she always said, ""What's done is done.""
And he was not the only one",4,https://open.spotify.com/track/7qshYIOUFQAGgYfWXg1m9N?si=10bdd0a1c55c41b5
2486783,Velvet Ring,Big Thief,2016,3,"Love is a gentle thing
Yours is thicker than a velvet ring
Yours is thicker than a velvet ring
A victim healer with a sharp sharp blade",4,https://open.spotify.com/track/7qshYIOUFQAGgYfWXg1m9N?si=10bdd0a1c55c41b6
2486783,Velvet Ring,Big Thief,2016,4,"Benny knew how she was getting paid
Her water broke and they would have to wade
When he knew that she was fooling
He faced the mirror to avoid the thing said",4,https://open.spotify.com/track/7qshYIOUFQAGgYfWXg1m9N?si=10bdd0a1c55c41b7
2486783,Velvet Ring,Big Thief,2016,5,"We're outta money and we sold the bling
And I just wanna take you home, I just wanna take you home
Love is a gentle thing
Yours is thicker than a velvet ring",4,https://open.spotify.com/track/7qshYIOUFQAGgYfWXg1m9N?si=10bdd0a1c55c41b8
2486783,Velvet Ring,Big Thief,2016,6,"Yours is thicker than a velvet ring
And I am wandering
I am wandering",3,https://open.spotify.com/track/7qshYIOUFQAGgYfWXg1m9N?si=10bdd0a1c55c41b9
2486787,Parallels,Big Thief,2016,1,"Don't I make you feel alive?
Don't I give you a good home?
In a way I know you're always by my side
But today I think I've always been a long way",4,https://open.spotify.com/track/5JlRA9s1RQ15XEodeLbDno?si=46e27e39b41d42a9
2486787,Parallels,Big Thief,2016,2,"One hand to keep me warm
One hand to hold my chin
To be inside your arms
It's all I'm asking",4,https://open.spotify.com/track/5JlRA9s1RQ15XEodeLbDno?si=46e27e39b41d42a10
2486787,Parallels,Big Thief,2016,3,"Caterpillar on the floor
Can you teach me to transform?
I'll step right in and cocoon 'til I'm born
And I can't say that I'll miss my human form much",4,https://open.spotify.com/track/5JlRA9s1RQ15XEodeLbDno?si=46e27e39b41d42a11
2486787,Parallels,Big Thief,2016,4,"One hand to keep me warm
One hand to hold my chin
To be inside your arms
It's all I'm asking",4,https://open.spotify.com/track/5JlRA9s1RQ15XEodeLbDno?si=46e27e39b41d42a12
2486787,Parallels,Big Thief,2016,5,"I see all parallels, I see all parallels
I see all parallels, I see all parallels
I see all parallels, I see all parallels
I see all parallels, I see all parallels",4,https://open.spotify.com/track/5JlRA9s1RQ15XEodeLbDno?si=46e27e39b41d42a13
2486787,Parallels,Big Thief,2016,6,"I see all parallels, I see all parallels
I see all parallels, I see all parallels
I see all parallels, I see all parallels
I see all parallels, I see all parallels",4,https://open.spotify.com/track/5JlRA9s1RQ15XEodeLbDno?si=46e27e39b41d42a14
2486787,Parallels,Big Thief,2016,7,"I see all parallels, I see all parallels
I see all parallels, I see all parallels
I see all parallels, I see all parallels
I see all parallels, I see all parallels",4,https://open.spotify.com/track/5JlRA9s1RQ15XEodeLbDno?si=46e27e39b41d42a15
2486787,Parallels,Big Thief,2016,8,"I see all parallels, I see all parallels
I see all parallels, I see all parallels
I see all",3,https://open.spotify.com/track/5JlRA9s1RQ15XEodeLbDno?si=46e27e39b41d42a16
3045828,Mythological Beauty,Big Thief,2017,1,"You have a mythological beauty
You have the eye of someone I have seen
Outside of ordinary situations
Even outside of dreams",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,2,"You lie in bed at night and watch the lines
Of headlights through your screen
There is a child inside you
Who's trying to raise a child in me",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,3,"If you wanna leave
You just have to say
You're all caught up inside
But you know the way",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,4,"You cut the flesh of your left thumb
Using your boyfriend's knife
Seventeen, you took his cum
And you gave birth to your first life",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,5,"You gave Andrew a family who you thought
Could love and take better care
I have an older brother I don't know
He could be anywhere",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,6,"If you wanna leave
You just have to say
You're all caught up inside
But you know the way",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,7,"You're all caught up inside
But you know the way",2,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,8,"Rented a house in Nisswa, Minnesota
Shrapnel and oil cans, rhubarb in the yard
I built a ladder out of metal pieces
Father was working hard",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,9,"Standing beneath the oak tree by the front door
You were inside baking bread
Sister came out and put her arms around me
Blood gushing from my head",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,10,"You held me in the backseat with a dishrag
Soaking up blood with your eye
I was just five and you were twenty-seven
Praying don't let my baby die",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,11,"If you wanna leave
You just have to say
You're all caught up inside
But you know the way",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,12,"You're all caught up inside
But you know the way",2,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,13,"So much more to live your life
To walk the floor
To say goodnight
Do you leave your light on?",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,14,"Do you leave your light on?
You're all caught up inside
But you know the way
You're all caught up inside",4,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3045828,Mythological Beauty,Big Thief,2017,15,"But you know the way
You're all caught up inside
But you know the way
You're all caught up inside
But you know the way",5,https://open.spotify.com/track/3DM9c4wXXe0FBIBE6sgahF?si=aba7c04f78434d3d
3080825,Shark Smile,Big Thief,2017,1,"She was a shark smile in a yellow van
She came around and I stole her glance
In my youth, a vampire
Evelyn shone quiet as roses sting",4,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,2,"It came over me at a bad time
But who wouldn't ride on a moonlit line?
I had her in my eye, 85 down the road of a dead end gleam",3,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,3,"And she said woo
Baby, take me
And I said woo
Baby, take me too",4,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,4,"It came over her at a bad time
Riding through Winona down the dotted line
Held us gunning out
90 miles down the road of a dead end dream",4,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,5,"She looked over with her part smile
Caught up in the twinkle, it could take awhile
And the money pile on the dashboard fluttering",3,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,6,"As she said woo
Baby, take me
And I said woo
Baby, take me too",4,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,7,"Evelyn's kiss was oxygen
I leaned over to take it in
As we went howling through the edge of south Des Moines",3,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,8,"It came over me at a bad time
She burned over the double line
And she impaled as I reached my hand for the guard rail
Ooh the guard rail
Ooh the guard rail",5,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,9,"She said woo
Baby, take me
And I said woo
Baby, take me too",4,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3080825,Shark Smile,Big Thief,2017,10,"She said woo
Baby, take me
And I said woo
Baby, take me too",4,https://open.spotify.com/track/6OZ550Rtz3nCNmYRpjpnjp?si=d290e59978734631
3107353,Mary,Big Thief,2017,1,"Burn up with the water
The floods are on the plains
The planets in rows
Who knows what they contain?",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,2,"And my brain is like an orchestra
Playing on, insane
Will you love me like you loved me in the January rain?",3,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,3,"Mom and Dad and violins
Somber country silence
The needle stopped the kicking
The clothes pins on the floor",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,4,"And my heart is playing hide and seek
Wait and count to four
Will you love me like you loved me and I'll never ask for more",3,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,5,"What did you tell me Mary
When you were there so sweet and very
Full of field and stars
You carried all of time",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,6,"Oh and, heavens, when you looked at me
Your eyes were like machinery
Your hands were making artifacts in the corner of my mind",3,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,7,"Monastery monochrome
Boom balloon machine and oh
Diamond rings and gutter bones
Marching up the mountain",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,8,"With our aching planning, high and smiling
Cheap drink, dark and violent
Full of butterflies, the violent tenderness
The sweet asylum",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,9,"The clay you find is fortified
We felt unfocused fade the line
The sugar rush, the constant hush
The pushing of the water gush",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,10,"The marching band when April ran
May June bugs fly and
Push your gin Jacob
With the tired wiry brandy look",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,11,"Here we go round, Mary
In your famous story book",2,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,12,"We overcome the sirens
We look both left and right
And I can feel the numbness accompany my plight
And I know that someday soon I'll see you",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,13,"But now you're out of sight
And you'll kiss me like you used to in the January night",2,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,14,"What did you tell me Mary
When you were there so sweet and very
Full of field and stars
You carried all of time",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,15,"Oh and, heavens, when you looked at me
Your eyes were like machinery
Your hands were making artifacts in the corner of my mind",3,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,16,"Monastery monochrome
Boom balloon machine and oh
Diamond rings and gutter bones
Marching up the mountain",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,17,"With our aching planning, high and smiling
Cheap drink, dark and violent
Full of butterflies, the violent tenderness
The sweet asylum",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,18,"The clay you find is fortified
We felt unfocused fade the line
The sugar rush, the constant hush
The pushing of the water gush",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,19,"The marching band when April ran
May June bugs fly and
Push your gin Jacob
With the tired wiry brandy look",4,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
3107353,Mary,Big Thief,2017,20,"Here we go round, Mary
In your famous story book",2,https://open.spotify.com/track/67bAFRTpTgZU00FUUEhvKE?si=01e01209e4044a8e
